UIC RailLexic - Export;;;;;;;;;;;;;FIENDEFR;-4
Initial search request: in Finnish NBI in, date:17.05.2013 (NO, DA, HU 9.2.2016);;;;;;;;;;;;;;-3
Languages and Fields: ;;;;;;;;;;;;;;-2
;;;;;;;;;;;;;;
RailLexicID;FI: term;FI: usageNote;EN: term;EN: usageNote;DE: term;DE: usageNote;SV: term;SV: usageNote;NO: term;NO: usageNote;DA: term;DA: usageNote;REMO;0
ID061251;tasoristeys: miehitetty tasoristeys;;manned level crossing;;bewachter Niveauübergang (CH);;;;;;;;;4302
ID061252;;;manually controlled level crossing;50(821) IEC;handbediente Bahnübergangssicherung;50(821) IEC;;;;;;;;4303
;;;;;;;;;;;;;;4304
ID061260;tasoristeys: puomeilla varustettu tasoristeys;;level crossing with barriers;;beschrankter Bahnübergang;;plankorsning med bommar;;planovergang med bommer;;niveauoverskæring med bomme;;;4305
ID061261;;;protected level crossing;;beschrankter schienengleicher Bahnübergang;;;;;;;;;4306
ID061262;;;;;beschrankter Niveauübergang (CH);;;;;;;;;4307
;;;;;;;;;;;;;;4308
ID061270;tasoristeys: vartioimaton tasoristeys;;unmanned level crossing;;unbewachter Bahnübergang;;obevakad plankorsning;;ubevoktet planovergang;ubemannet plo;ubevogtet niveauoverskæring;Overskæring uden bomme. Overkørslen sikret enten ved advarselssignalanlæg eller krydsmærker.;;4309
ID061271;;;;;;;;;;;ubevogtet jernbaneoverskæring;Overskæring uden bomme. Overkørslen sikret enten ved advarselssignalanlæg eller krydsmærker.;;4310
;;;;;;;;;;;;;;4311
ID061250;tasoristeys: vartioitu tasoristeys;;attended level crossing;;bewachter Bahnübergang;;manuellt bevakad plankorsning;;bevoktet planovergang;;niveauoverskæring med bomme;;;4312
ID061251;miehitetty tasoristeys;;manned level crossing;;bewachter Niveauübergang (CH);;;;;;;;;4313
ID061252;;;manually controlled level crossing;50(821) IEC;handbediente Bahnübergangssicherung;50(821) IEC;;;;;;;;4314
;;;;;;;;;;;;;;4315
ID022910;tasoristeysmerkki;tieliikennettä varten tasoristeyksessä;St. Andrew's cross;50(821) IEC;Andreaskreuz;Straßenverkehrszeichen an Bahnübergängen / 50(821) IEC;kryssmärke;Mot vägtrafik vid järnvägsövergång;andreaskors;;advarselskryds;Vejsignal ved jernbaneoverskæring;;4316
ID022911;;;crossbuck sign (US);level-crossing warning signal;Warnkreuz;;;;advarselskryss;;;;;4317
;;;;;;;;;;;;;;4318
ID091140;tavarajuna;;freight train;;Güterzug;Gz;godståg;;godstog;;godstog;;;4319
ID091141;;;goods train;;Gz;Güterzug;;;;;;;;4320
;;;;;;;;;;;;;;4321
ID089910;tavaraliikenne;;freight traffic;;Güterverkehr;;godstrafik;;godstrafikk;;godstrafik;;;4322
ID089911;;;goods traffic;;;;;;;;;;;4323
;;;;;;;;;;;;;;4325
ID042010;tavararatapiha;;freight station;;Güterbahnhof;;godsbangård;;godsterminal;;godsterminal;;;4326
ID042011;tavaraliikenneasema;;goods yard;;;;;;;;godsbanegård;;;4327
;;;;;;;;;;;;;;4328
ID099820;tavaravaunu;;goods wagon;;Güterwagen;;godsvagn;;vogn;;godsvogn;;;4329
ID099821;;;freight car (US);;;;;;godsvogn;;;;;4330
ID099822;;;wagon;;;;;;;;;;;4331
ID099823;;;;;;;;;;;;;;4332
;;;;;;;;;;;;;;4333
ID073540;tavaravaunu: kansainvälisten tavaravaunujen vastavuoroinen käyttösopimus;RIV;Agreement governing the exchange and use of wagons between Railway Undertakings;RIV 2000;RIV;Übereinkommen über den Austausch und die Benutzung von Güterwagen zwischen / Eisenbahnverkehrsunternehmen (RIV 2000);Avtal om ömsesid anv av godsvagnar i internat trafik;"RIV;";RIV;;Aftale om gensidig anvendelse af godsvogne i international trafik;RIV;;4334
ID073541;RIV;kansainvälisten tavaravaunujen vastavuoroinen käyttösopimus ;Regulations governing the reciprocal use of wagons in international trafic;... international traffic (RIV);Übereinkommen über den Austausch und die Benutzung von Güterwagen zwischen ...;... Eisenbahnverkehrsunternehmen (RIV 2000);anv av godsvagnar i internat trafik RIV;Avtal om ömsesid;;;RIV;Aftale om gensidig anvendelse af godsvogne i international trafik;;4335
ID073542;;;RIV;Regulations governing the reciprocal use of wagons in international traffic;Übereinkommen über die gegenseitige Benutzung von Güterwagen im internationalen Verkehr;RIV;godsvagnar i internat trafik RIV;Avtal om ömsesid anv av;;;;;;4336
ID073543;;;;;;;RIV;Avtal om ömsesid anv av godsvagnar i internat trafik;;;;; ;4337
;;;;;;;;;;;;;;4338
ID100250;tavaravaunu: katettu sivuovivaunu;;side-door van;;gedeckter Güterwagen mit Seitenwandtüren;;sluten godsvagn med sidodörrar;;tildekket vogn med sidedører;;lukket godsvogn med sidedøre;;;4339
;;;;;;;;;;;;;;4340
ID100980;tavaravaunu: kiinteälaitainen avovaunu;;flat wagon with fixed sides;;Flachwagen mit festen Borden;;flatvagn med låga, fasta sidolämmar;;flatvogn med faste sidelemmer;;fladvogn med faste sider;;;4341
ID100981;;;;;Flachwagen mit festen Bordwänden;;;;;;fladvogn med faste sidevægge;;;4342
;;;;;;;;;;;;;;4343
ID100960;tasovaunu;tavaravaunu: laidaton avovaunu;flat wagon;;Flachwagen ohne Bordwände;;flatvagn utan sidolämmar;;flatvogn;;fladvogn uden sider;;;4344
ID100961;tavaravaunu: laidaton avovaunu;;flat;freight wagon;Flachwagen ohne Borde;;;;T-vogn;;fladvogn uden sidevægge;;;4345
ID100962;;;;;Flachwagen;;;;;;fladvogn;;;4346
ID100963;;;;;;;;;;;;;;4347
;;;;;;;;;;;;;;4348
ID101230;tavaravaunu: pylväillä varustettu tavaravaunu;;wagon with stanchions;;Rungenwagen;;godsvagn med stolpar;UIC littera K;vogn med staker;;godsvogn med sidestøtter;;;4349
;;;;;;;;;;;;;;4350
ID028380;tavoite-etäisyys;;target distance;automatic train operation / 50(821) IEC;Zielentfernung;Linienzugbeeinflussung / 50(821) IEC;målavstånd;Vid ATC från lok till nästa signal, Se tilläggsinfo!;målavstand;;målafstand;;;4351
ID028381;;;;;;;;;;;;;;4352
;;;;;;;;;;;;;;4353
ID040470;tavoitejarrutus;;target shooting;;Zielbremsung;;målbromsning;;bremsing beregnet ut fra stoppestedet;;bremsning afpasset efter standsningsstedet;Nedløb;;4354
ID040471;;;stop-at-destination braking;;;;;;;;afpasset bremsning;;;4355
ID040472;;;target braking;;;;;;;;målbremsning;;;4356
;;;;;;;;;;;;;;4357
ID096820;tavoitenopeus;;target speed;50(821) IEC;Zielgeschwindigkeit;50(821) IEC;målhastighet;Vid rangersträckans slut;målhastighet;;målhastighed;Automatisk togkontrol;;4358
ID096821;;;;;Richtgeschwindigkeit;50(821) IEC;;;;;;;;4359
;;;;;;;;;;;;;;4360
ID115850;tehollinen kartiokkuus;ekvivalenttinen konisiteetti;equivalent taper;;äquivalente Konizität;;likvärdig konicitet;;ekvivalent konisitet;;ækvivalent konicitet;;;4361
ID115851;;;equivalent conicity;;;;;;;;;;;4362
;;;;;;;;;;;;;;4363
ID009250;teli;;bogie;;Drehgestell;;boggi;;boggi;;bogie;;;4364
ID009251;;;truck (US);;;;;;;;;;;4365
;;;;;;;;;;;;;;4367
ID009320;vetoteli;;motor bogie;;Triebdrehgestell;;motorboggi;;motorboggi;;motorbogie;;;4368
ID009321;teli: vetävä teli;;power truck (US);;;;drivboggi (FI);Finlandsvenska;;;drivbogie;;;4369
ID009322;;;motorised bogie;;;;;;;;;;;4370
ID009323;;;powered truck;;;;;;;;;;;4371
ID009324;;;power bogie;;;;;;;;;;;4372
;;;;;;;;;;;;;;4373
ID028410;telikeskiöetäisyys;;bogie pivot pitch;;Drehzapfenabstand;;vridtappsavstånd;;boggisenteravstand;;centertapafstand;Mellem bogier;;4374
ID028411;;;pivot pitch;;;;;;;;drejetapafstand;Mellem bogier;;4375
ID028412;;;distance between bogie pins;;;;;;;;;;;4376
ID028413;;;distance between pins;;;;;;;;;;;4377
ID028414;;;distance between bogie pivots;;;;;;;;;;;4378
ID028415;;;distance between pivots;;;;;;;;;;;4379
ID028416;;;;;;;;;;;;;;4380
;;;;;;;;;;;;;;4381
ID016160;telitappi;;centre pin;;Drehpfannenbolzen;;vridtapp;Kallas oftast king pin i containersammanhang;sentertapp;;king-pin;;;4382
ID016161;;;king pin;;Drehschemelbolzen;;king pin;;;;;;;4383
;;;;;;;;;;;;;;4384
ID097730;teollisuusraide;;industrial branch;;Industriegleis;;industrispår;;industrispor;;firmaspor;;;4385
ID097731;;;industrial siding;;;;;;;;industrispor;;;4386
ID097732;;;industrial track;;;;;;;;;;;4387
;;;;;;;;;;;;;;4388
ID082920;termiittihitsaus: kiskojen termiittihitsaus;;thermite welding;;AT Schweißen;aluminothermisch;termitsvetsning;;aluminiotermisk skjøtsveising av skinner;;thermitsvejsning;;;4389
ID082921;;;thermite rail welding;;Thermitschienenschweißung;;;;termitsveising;;thermitskinnesvejsning;;;4390
ID082922;;;;;aluminothermisches Schweißen;;;;;;thermitsporsvejsning;;;4391
;;;;;;;;;;;;;;4392
ID066530;tietokoneasetinlaite;elektroninen asetinlaite;computerized signal box (GB);;Rechnerstellwerk;;datoriserat ställverk;;databasert sikringsanlegg;;datamatbaseret signalanlæg;;;4393
ID066531;;;computerized signal-box;;;;datorställverk;;;;computerstyret sikringsanlæg;;;4394
ID066532;;;;;;;;;;;fuldelektronisk sikringsanlæg;FUSI;;4395
;;;;;;;;;;;;;;4396
ID128550;toimintakorkeusalue;virroittimen;working height;50(811) IEC;Arbeitsbereich;50(811) IEC;vertikalt arbetsområde;Avser strömavtagarens arbetsområde.;;;;;;4397
;;;;;;;;;;;;;;4398
ID098590;toisen luokan henkilövaunu;;second-class coach;;Reisezugwagen 2. Klasse;;andra klass personvagn;;andreklassevogn;;2. klasses vogn;;;4399
ID098591;2. luokan henkilövaunu;päivävaunu;standard-class coach;;;;;;2.-klassevogn;;;;;4400
;;;;;;;;;;;;;;4401
ID088940;tonnikilometri;;tonne-kilometre;;Tonnenkilometer;Tkm;tonkilometer;;tonnkilometer;;tonkilometer;;;4402
ID088941;;;;;Tkm;Tonnenkilometer;;;tonn-km;;;;;4403
ID088942;;;;;;;;;;;;;;4404
;;;;;;;;;;;;;;4405
ID088830;tonnikilometrit: bruttotonnikilometrit;veturin paino mukaanluettuna;gross kilometre tonnage;;Bruttotonnenkilometer;;bruttotonkilometer inkl dragande lok;;brutto tonnkilometer;;bruttotonkilometer;;;4406
;;;;;;;;;;;;;;4407
ID088970;tonnikilometrit: nettotonnikilometrit;;nett tonne-kilometre;;Nettotonnenkilometer;;nettotonkilometer;;netto tonnkilometer;;nettotonkilometer;;;4408
ID088971;;;;;;;;;;;;;;4409
;;;;;;;;;;;;;;4410
ID088960;tonnikilometrit: vedetyt bruttotonnikilometrit;ei sis. veturia;gross tonne-kilometre hauled;;Bruttotonnenkilometer;Btkm;bruttotonkilometer exkl dragande lok;;brutto tonnkilometer trukket;;bruttotonkilometer;;;4411
ID088961;;;;;Btkm;Bruttotonnenkilometer;;;;;bruttotonkm;;;4412
;;;;;;;;;;;;;;4413
ID023550;torjunta: vesakontorjunta;aluskasvillisuuden poisto;clearance of undergrowth;;Entfernen von Böschungsbewuchs;;ogräsbekämpning;;vegetasjonskontroll;;fjernelse af skråningsbevoksning;;;4414
ID023551;;;;;Entfernen von Gebüsch;;vegetationsbekämpning;;rydding av underskog;;fjernelse af bevoksning;;;4415
ID023552;;;;;;;buskröjning;;;;;; ;4416
;;;;;;;;;;;;;;4417
ID066720;torni: laskumäen torni;sisältää yleensä asetinlaitteen;hump cabin;;Ablaufstellwerk;;rangertorn;;skiftestillverk ved eselrygg;;rangerpost;;;4418
ID066721;;;hump control tower;;;;;;;;nedløbspost;;;4419
ID066722;;;hump control room;;;;;;;;;;;4420
;;;;;;;;;;;;;;4421
ID103550;T-pylväs;;mast with back-to-back cantilevers;;Mast mit zwei Auslegern;;stolpe med två utliggare;Kontaktledning;mast med to utliggere;;mast med to køreledningsophæng;;;4422
ID103551;T-orsipylväs;kahden raiteen välissä oleva pylväs, jossa on kääntöorsi kummallekin raiteelle;;;;;;;;;mast mellem to spor med ophæng til dem begge;;;4423
;;;;;;;;;;;;;;4424
ID010160;tukemiskone;;packing machine;;Gleisstopfmaschine;;ballaststoppningsmaskin;;pakkmaskin;;stabiliseringsmaskine;;;4425
ID010161;tukemiskone: raiteen tukemiskone;;tamping machine;;Krampmaschine (CH);;;;sporjusteringsmaskin;;stoppemaskine;;;4426
ID010162;;;mechanical tamper;;;;;;;;;;;4427
ID010163;;;tamper;;;;;;;;;;;4428
;;;;;;;;;;;;;;4429
ID128490;tukieristin;;pin insulator;electric traction, 50(811) IEC;Stützenisolator;50(811) IEC;pinnisolator;;støtteisolator ?;;støtteisolator;;;4430
;;;;;;;;;;;;;;4431
ID017770;tukikerroksen likaantuminen;;choking of the ballast;;Verkrustung der Bettung;;förorening av ballasten;;forurensning av ballast;;forurening af ballast;;;4432
ID017771;;;fouling of the ballast;;Verschlammung der Bettung;;ballastförorening;;;;tilslamning af ballast;;;4433
ID017772;;;incrustation of the ballast;;;;;;;;;;;4434
;;;;;;;;;;;;;;4435
ID044850;tukikerroksen paksuus;;depth of ballast;;Bettungsdicke;;ballastdjup;;ballasthøyde;;ballasttykkelse;;;4436
ID044851;;;;;Bettungshöhe;;;;;;ballasthøjde;;;4437
;;;;;;;;;;;;;;4438
ID005080;tukikerroksen pohjasepeli;;base of ballast;;Bettungssohle;;ballastbädden;;ballastunderlag;;ballastunderlag;;;4439
ID005081;;;bed of ballast;;;;;;;;;;;4440
;;;;;;;;;;;;;;4441
ID034040;tukikerroksen puhdistus;;cleaning of the ballast;;Bettungsreinigung;;ballastrening;;ballastrensing;;ballastrensning;;;4442
;;;;;;;;;;;;;;4444
ID022750;tukikerroksen seulonta;;screening of the ballast;;Bettungsreinigung;;ballastrening;;ballastrensing;;ballastrensning;;;4445
ID022751;;;;;Reinigung der Bettung;;;;;;;;;4446
ID022752;;;;;Schotterreinigung;;;;;;;;;4447
;;;;;;;;;;;;;;4448
ID023250;tukikerroksen tiivistäminen;;tamp the ballast;;die Bettung verdichten;;stoppa ballasten;Göra ballasten mer kompakt;pakke ballasten;;stoppe ballasten;;;4449
ID023251;;;;;;;förtäta ballasten;;;;;; ;4450
;;;;;;;;;;;;;;4451
ID062720;tukikerroksessa oleva hienoaines;;broken ballast;;Feinschlag;Bettung;grus;Ballast;finpukk;;finknust ballast;;;4452
ID062721;;;broken stone;;Kleinschlag;;;;;;småsten;;;4453
ID062722;;;crushed ballast;;;;;;;;småskærver;;;4454
ID062723;;;crushed stone;;;;;;;;;;;4455
;;;;;;;;;;;;;;4456
ID006820;tukikerros;;ballast;track superstructure;Bettung;Bestandteil des Oberbaus;ballast;Makadam, grus e d som spåret vilar på;ballast;;ballast;Bestanddel af overbygningen;;4457
ID006821;;;;;;;;;;;;;;4458
;;;;;;;;;;;;;;4459
ID006870;tukikerros: jauhautunut tukikerros;;choked ballast;;verkrustete Bettung;;förorenad ballast;;forurenset ballast;;tilslammet ballast;;;4460
ID006871;;;foul ballast;;verschlammte Bettung;;;;;;forurenet ballast;;;4461
ID006872;;;incrusted ballast;;;;;;;;ballast med nedknust materiale;;;4462
;;;;;;;;;;;;;;4463
ID051230;tukikerros: sepelitukikerros;;ballast bed;;Schotterbett;;ballast;Mestadels makadam;banelegeme;;sporkasse;;;4464
ID051231;;;crushed-stone bed;;Schotterbettung;;;;ballastlag;;ballastlag;;;4465
ID051232;;;underlayer of ballast;;;;;;;;skærvelag;;;4466
;;;;;;;;;;;;;;4467
ID051240;tukikerros: soratukikerros;;gravel bed;;Gleiskiesbett;;grusballast;;grusballast;;gruslag i sporkasse;;;4468
ID051241;;;underlayer of gravel;;Kiesbett;;;;;;sporkasse af grus;;;4469
ID051242;;;;;Gleiskiesbettung;;;;;;grusballast;;;4470
ID051243;;;;;Kiesbettung;;;;;;underliggende gruslag;;;4471
;;;;;;;;;;;;;;4472
ID006830;tukikerrosmateriaali;yleensä sepeli;ballast;material;Bettungsstoff;;ballastmaterial;Makadam i första hand;ballastmateriale;;ballastmateriale;;;4473
ID006831;;;;;Bettungsmaterial;;;;ballast;;ballast;;;4474
;;;;;;;;;;;;;;4475
ID020350;tukikisko;vaihteen osa;stock rail;of a switch;Backenschiene;;stödräl;;stokkskinne;;sideskinne;Sporskifte;;4476
ID020351;;;;;Stockschiene (CH);einer Weiche;;;;;hærdet skinne;;;4477
ID020352;;;;;;;;;;;;;;4478
;;;;;;;;;;;;;;4479
ID044960;tuloaika;;arrival time;;Ankunftszeit;;ankomsttid;;ankomsttid;;ankomsttid;;;4480
;;;;;;;;;;;;;;4481
ID069970;tulolaituri;;arrival platform;passengers;Ankunftsbahnsteig;;ankomstplattform;;ankomstplattform;;ankomstperron;;;4482
;;;;;;;;;;;;;;4483
ID081810;tulo-opastin;;entry signal;50(821) IEC;Einfahrsignal;50(821) IEC;infartssignal;;innkjørsignal;;indkørselssignal;;;4484
ID081811;;;home signal;;;;;;;;;;;4485
;;;;;;;;;;;;;;4486
ID097210;tuloraide;;arrival siding;;Ankunftsgleis;;infartsspår;;ankomstspor;;ankomstspor;;;4487
ID097211;;;arrival track;;Einfahrgleis;;ankomstspår (FI);Finlandsvenska;;;indkørselsspor;;;4488
ID097212;;;reception siding;;;;;;;;;;;4489
ID097213;;;reception track;;;;;;;;;;;4490
;;;;;;;;;;;;;;4491
ID001980;tulovaihde;;entry points;;Einfahrweiche;50(821) IEC;infartsväxel;;sporveksel for innkjør;;indkørselssporskifte;;;4492
ID001981;;;arrival points;50(821) IEC;;;;;;;;;;4493
;;;;;;;;;;;;;;4495
ID061340;tunneli: laituritunneli;;subway;access to platforms;Bahnsteigtunnel;;gångtunnel;Mellan plattformar;undergang;;perrontunnel;;;4496
ID061341;tunneli: asematunneli;laitureille johtava;;;Unterführung;;;;;;;;;4497
;;;;;;;;;;;;;;4498
ID114000;turvaaminen: kulkutien turvaaminen;;route protection;;Fahrwegsicherung;;tågvägsskydd;;sikring av togvei;;sikring af togvej;;;4499
;;;;;;;;;;;;;;4500
ID069300;turvaaminen: tasoristeyksien turvaaminen;;protection of level crossings;;Bahnübergangssicherung;;plankorsningsskydd;;planovergangsbeskyttelse;;sikring af jernbaneoverskæring;;;4501
ID069301;;;;;Wegübergangssicherung;;;;;;beskyttelse af jernbaneoverskæring;;;4502
ID069302;;;;;;;;;;;sikring af niveauoverskæring;;;4503
;;;;;;;;;;;;;;4504
ID040890;turvaetäisyys jännitteellisistä osista sähköistetyllä radalla;;electrical clearance;;Begrenzungslinie für den elektrischen Betrieb;;eldriftsbetingad profil;Vid SJ geometriskt inräknad i lastprofilen;elektrisk profil;relatert til strømavtakeren;elprofil;;;4505
;;;;;;;;;e-profil;;profil ved eldrift;;;4506
ID119300;turvalaitetekninen varmuus;;railway safety;;signaltechnische Sicherheit;;signalteknisk säkerhet;;togtrafikksikkerhet;;togsikkerhed;;;4507
ID119301;;;;;;;;;signalteknisk sikkerhet;;;;;4508
;;;;;;;;;;;;;;4509
ID023040;turvaraide;"suojaraide, ""turvapussi""";refuge siding;;Schutzstrecke;;säkerhetsspår;;sikringsspor;;dækningsspor;;;4510
ID023041;;;safety track;;Schutzstumpf;;;;;;afløbsspor;;;4511
ID023042;;;trap siding;;Sicherheitsstumpen (CH);;;;;;;;;4512
;;;;;;;;;;;;;;4513
ID002250;sivusuojavaihde;;safety points;50(821) IEC;Flankenschutzweiche;;sidoskyddsväxel;;dekningsveksel;;flankedækningssporskifte;;;4514
ID002251;turvavaihde;;trap points;50(821) IEC;Schutzweiche ;50(821) IEC;;;;;dækningssporskifte;;;4515
ID002252;;;side protection switch (US);50(821) IEC;;;;;;;;;;4516
ID002253;;;;;;;;;;;;;;4517
;;;;;;;;;;;;;;4518
ID001930;turvavaihde: suistava turvavaihde;;derailing points;50(821) IEC;Entgleisungsweiche;50(821) IEC;förenklad skyddsväxel i form av tunganordning;När tunganordningen ligger i skyddande läge kommer ett spårgående fordon som rör sig in i tunganordningen att spåra ur.;avledende veksel;;sikringssporskifte;;;4519
ID001931;;;;;;;;;;;afsporingssporskifte;;;4520
ID001932;;;;;;;;;;;afløbssporskifte;;;4521
;;;;;;;;;;;;;;4522
ID103490;tuulipoikkeama;;blow-off;;Windabtrieb;;vindutslag;Kontaktledningens grad av sidoförskjutning vid blåst;utblåsing;;udblæsning;;;4523
;;;;;;;;;;;;;;4524
ID103120;tuulisiteillä varustettu ajojohdin;;catenary equipment with wind resisting tie;;windfeste Fahrleitung;;vindsäker kontaktledning;;kontaktledning med vindsikring;;køreledningsanlæg med kurvetræk;;;4525
;;;;;;;;;;;;;;4526
ID047160;työrako;ratatyötä varten varattu aika, raidevaraus;possession;;Sperrpause;für Instandhaltungsarbeiten;bandispositionstid;Någon timme för underhåll av banan peiordiskt el tillf;disponeringstid;;planmæssig indstilling af trafikken på en strækning;På grund af vedligeholdelsesarbejder;;4527
ID047161;;;track possession;;planmäßige Betriebspause;;;;;;;;;4528
ID047162;;;;;;;;;;;;;;4529
ID047163;;;;;;;;;;;;;;4530
ID047164;;;;;;;;;;;;;;4531
ID047165;;;;;;;;;;;;;;4532
;;;;;;;;;;;;;;4533
ID040120;tönkkäjarru;;tread brake;;Klotzbremse;;blockbroms;Normalutrustningen på person- och godsvagnar;skobrems;;klodsbremse;;;4534
ID040121;;;shoe brake;;Laufflächenbremse;;;;;;;;;4535
ID040122;;;block brake;;;;;;;;;;;4536
;;;;;;;;;;;;;;4537
ID017760;yhteentörmäys;;end-on collision;;Zusammenprall;;sammanstötning;;sammenstøt;;påkørsel bagfra;;;4538
ID017761;törmäys;;head-on collision;;Zusammenstoß;;kollision;;;;frontal kollision;;;4539
ID017762;;;;;;;frontalkrock;;;;;;;4540
ID017763;;;;;;;krock;;;;;; ;4541
;;;;;;;;;;;;;;4542
ID129240;ulkokaarrevaihde;;outside curved turnout;;Außenbogenweiche;;ytterbågsväxel;;kurveveksel krummet utover;H/V- eller V/H-veksel;modkrummet sporskifte;;;4543
ID129241;;;;;;;;;;; U-krum sporskifte;Udad;;4544
;;;;;;;;;;;;;;4545
ID046560;ulkolaitteistot;;open-line installations;;Außenanlagen;;anläggningar i det fria;Hållplatser mm utefter linjen;utvendige anlegg;;udendørsanlæg;;;4546
;;;;;;;;;;;;;;4548
ID040930;ulottuma: aukean tilan ulottuma;ATU;structure clearance;;Lichtraumumgrenzungslinie;;begränsningslinje för fria rummet;;frittromsprofil;;fritrumsprofil;;;4549
ID040931;;;structure gauge;;Umgrenzungslinie des lichten Raumes;;;;;;profil;;;4550
ID040932;;;track clearance envelope;;Lichtraumprofil;;;;;;;;;4551
;;;;;;;;;;;;;;4552
ID040870;ulottuma: kuormaulottuma;;loading gauge;;Begrenzungslinie;;lastprofil;;lasteprofil;;læsseprofil;;;4553
ID040871;;;;;Ladelehre;;;;;;;;;4554
ID040872;;;;;Lademaß;;;;;;;;;4555
ID040873;;;;;Ladeprofil;;;;;;;;;4556
;;;;;;;;;;;;;;4557
ID040910;ulottuma: liikkuvan kaluston ulottuma;;maximum loading gauge;;Begrenzungslinie der Fahrzeuge;;konstruktionsprofil;Som är maximalt tillåten för järnvägsfordon;konstruksjonsprofil;;konstruktionsprofil;;;4558
ID040911;;;vehicle gauge;;Fahrzeugbegrenzungslinie;;;;;;referencelinje;;;4559
ID040912;;;;;;;;;;;køretøjsprofil;;;4560
ID040913;;;;;;;;;;;fritrumsprofil;;;4561
;;;;;;;;;;;;;;4562
ID005580;ultraäänitarkastus;;ultrasonic testing;;Beschallung;;ultraljudstest;;ultralydkontroll;;ultralydkontrol;;;4563
ID005581;;;;;Ultraschallprüfung;;;;;;;;;4564
;;;;;;;;;;;;;;4565
ID070830;urakisko;;channel rail;;Rillenschiene;;gaturäl;;rilleskinne;;rilleskinne;;;4566
ID070831;;;grooved rail;;;;;;;;;;;4567
ID070832;;;;;;;;;;;;;;4568
;;;;;;;;;;;;;;4569
ID103130;uritettu ajolanka;;grooved contact wire;;Rillenfahrdraht;;kilprofiltråd;Kontaktledning;kontakttråd med rilleprofil;;køretråd med rilleprofil;;;4570
ID103131;;;;;;;;;kontakttråd med riller;;;;;4571
;;;;;;;;;;;;;;4572
ID007690;vaaka: vaunuvaaka;;freight car scales;;Gleiswaage;;vagnvåg;;vognvekt;;vognvægt;;;4573
ID007691;;;wagon weighbridge;;;;;;;;;;;4574
;;;;;;;;;;;;;;4578
ID055070;vaaralliset aineet;räjähtävät, tulenarat;dangerous goods;explosive, flammable ...;gefährlicher Stoff;explosionsfähiger, brennbarer ...;farligt gods;Explo;farlig gods;;farligt gods;;;4579
ID055071;;;;;;;farligt material;Explosivt, brandfarligt;;;;; ;4580
ID055072;;;;;;;farliga ämnen;;;;;; ;4581
;;;;;;;;;;;;;;4582
ID016060;vaellus: kiskon vaellus;;creeping of the rail;;Wandern der Schiene;;rälsvandring;;skinnevandring;;skinnevandring;;;4583
ID016061;;;rail creep;;;;;;;;;;;4584
;;;;;;;;;;;;;;4585
ID001740;vaihde;;point switch;;Weiche;50(821) IEC;växel;;sporveksel;;sporskifte;;;4586
ID001741;;;points;50(821) IEC;;;;;;;forgrening af sporet;;;4587
ID001742;;;turnout;;;;;;;;;;;4588
ID001743;;;pair of points;50(821) IEC;;;;;;;;;;4589
;;;;;;;;;;;;;;4590
ID126840;vaihde: aukiajettava vaihde;;trailable points;50(821) IEC;auffahrbare Weiche;50(821) IEC;uppkörbar växel;;oppkjørbar sporveksel;;opskærligt sporskifte;;;4591
ID126841;;;;;;;;;;;sporskifte der kan køres op;;;4592
;;;;;;;;;;;;;;4593
ID004080;vaihde: kaarrevaihde;;switch and crossing work with main line curved;;Bogenweiche;;kurvväxel;;kurveveksel;;sporskifte i kurve;;;4594
ID004081;;;curved switch;;;;växelkurva;;;;krumt sporskifte;;;4595
ID004082;;;;;;;växel i kurva;;;;;;;4596
ID004083;;;;;;;;;;;;;;4597
ID004084;;;;;;;;;;;;;;4598
;;;;;;;;;;;;;;4599
ID093930;vaihde: kaksipuolinen risteysvaihde;"KRV, ""täysenglantilainen vaihde""";diamond crossing with double slip;;doppelte Kreuzungsweiche;DKW;helengelsk växel;;dobbel engelskmann;;helt krydsningssporskifte;;;4600
ID093931;KRV;vaihde: kaksipuolinen risteysvaihde;double slip;;DKW;doppelte Kreuzungsweiche;;;dobbel kryssveksel;;hel englænder;;;4601
;;;;;;;;;;;;;;4602
ID010450;vaihde: kaksoisvaihde;KV;three-throw turnout;;Doppelweiche;;dubbelväxel;;dobbel sporveksel;;forsat sporskifte;;;4603
ID010451;;;two-sided double turnout;;;;;;;;;;;4604
ID010452;;;double turnout;;;;;;;;;;;4605
;;;;;;;;;;;;;;4606
ID002060;vaihde: keskitetty vaihde;kaukokäyttöinen vaihde ;remote-controlled points;;fernbediente Weiche;;fjärrstyrd växel;;fjernstyrt sporveksel;;fjernbetjent sporskifte;;;4607
ID002061;;;remote-controlled turnout;;;;;;;;centralbetjent sporskifte;;;4608
;;;;;;;;;;;;;;4609
ID002040;vaihde: käsikäyttöinen vaihde;;hand-operated switch;;Handweiche;;växel omläggbar för hand;;manuelt stilt sporveksel;;manuelt betjent sporskifte;;;4610
ID002041;;;points operated by hand;;handbediente Weiche;;;;håndstilt sporveksel;;håndbetjent sporskifte;;;4611
;;;;;;;;;;;;;;4612
ID002270;vaihde: liityntävaihde;;junction points;;Anschlussweiche;;anslutningsväxel;;tilslutningssporveksel;;fordelingssporskifte;;;4613
ID002271;;;;;Einmündungsweiche;;;;;;;;;4614
ID002272;;;;;Verbindungsweiche;;;;;;;;;4615
;;;;;;;;;;;;;;4616
